"Date","Year","Month","DoY","site","veg","region","DewType","DewDur","z_GPP_NT","z_GPP_DT","LE","H","Rn","Ta","Tc","RH","VPD","WS","SWC"
"2018/6/23",2018,6,174,"CLBJ","Grasslands","Drylands","nodew",0,NA,-1.118018074,NA,NA,347.8858333,29.12654167,31.63291667,59.93708333,17.79574319,3.759576508,16.0854375
"2018/6/24",2018,6,175,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.208313544,NA,NA,456.9675,31.992375,35.05416667,52.48833333,24.11058994,5.108895114,16.33995833
"2018/6/25",2018,6,176,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.365665139,NA,NA,450.47125,28.87620833,30.60208333,56.38666667,19.0212903,3.54228579,16.25147222
"2018/6/26",2018,6,177,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.178023849,NA,NA,407.27875,31.62154167,33.545,53.73083333,23.52494733,4.94250311,15.58478472
"2018/6/27",2018,6,178,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.627753897,NA,NA,499.41875,33.59858333,36.7675,48.0125,29.24415614,4.04305501,15.66720139
"2018/6/28",2018,6,179,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.474256648,NA,NA,493.71,33.68104167,37.03125,44.32625,31.2987498,4.062006283,16.40040972
"2018/6/29",2018,6,180,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.751905255,NA,NA,497.85125,32.13745833,35.85666667,50.39416667,25.50665146,5.348654796,15.48496528
"2018/6/30",2018,6,181,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.403347276,NA,NA,413.27125,32.00291667,35.07625,54.26541667,24.25185345,4.889118265,19.23802083
"2018/7/1",2018,7,182,"CLBJ","Grasslands","Drylands","nodew",0,NA,-1.020219335,NA,NA,344.5266667,29.197125,31.7325,65.68208333,15.69995573,3.578493453,18.57616667
"2018/7/2",2018,7,183,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.721476999,NA,NA,447.3270833,32.74966667,33.61083333,49.1325,29.24306121,2.833349392,16.18925694
"2018/7/3",2018,7,184,"CLBJ","Grasslands","Drylands","nodew",0,NA,1.29089686,NA,NA,471.423913,33.99091304,36.18875,39.77,35.12912807,2.556267471,15.61674306
"2018/7/4",2018,7,185,"CLBJ","Grasslands","Drylands","nodew",0,NA,1.532690307,NA,NA,463.4620833,30.38916667,33.84541667,57.64291667,19.37128747,3.167028795,16.32029167
"2018/7/5",2018,7,186,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.855189385,NA,NA,428.2429167,29.97091667,33.21291667,56.43833333,19.98454309,2.426161156,16.70830556
"2018/7/6",2018,7,187,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.510561616,NA,NA,352.7304167,31.04170833,33.54083333,55.18375,21.41106282,2.373622843,17.1269375
"2018/7/7",2018,7,188,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.850766137,NA,NA,414.205,29.68466667,31.34583333,58.595,18.7715623,2.751771295,16.99047917
"2018/7/8",2018,7,189,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.261670869,NA,NA,386.5958333,30.22291667,32.5825,54.96125,20.5254253,2.794373113,16.67310417
"2018/7/9",2018,7,190,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.789657547,NA,NA,329.61875,28.29633333,29.60375,66.64666667,13.79879047,1.934600742,15.91749306
"2018/7/10",2018,7,191,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.346620609,NA,NA,421.9215,29.92525,31.5715,58.7845,19.21494637,1.758914663,15.9166
"2018/7/12",2018,7,193,"CLBJ","Grasslands","Drylands","nodew",0,NA,-1.005288656,NA,NA,345.6633333,30.873125,32.72625,55.26041667,21.15837413,2.348826835,16.01854167
"2018/7/13",2018,7,194,"CLBJ","Grasslands","Drylands","nodew",0,NA,-2.059540993,NA,NA,287.54875,29.212375,31.27375,61.57666667,17.05451988,2.298029397,16.18595833
"2018/7/14",2018,7,195,"CLBJ","Grasslands","Drylands","nodew",0,NA,-1.443708941,NA,NA,330.6395833,31.05858333,32.515,55.23333333,21.84869635,2.758675544,15.69620139
"2018/7/15",2018,7,196,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.718868564,NA,NA,446.4141667,33.19291667,33.69333333,48.57708333,28.44402405,3.052498079,14.65989583
"2018/7/16",2018,7,197,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.952200028,NA,NA,466.80875,34.04120833,35.95,43.56708333,32.55606679,2.510835577,14.83957639
"2018/7/22",2018,7,203,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.349183234,NA,NA,434.2808333,37.33229167,39.64833333,27.16083333,51.36199995,2.258842265,16.40475
"2018/7/23",2018,7,204,"CLBJ","Grasslands","Drylands","nodew",0,NA,-2.000569455,NA,NA,296.3020833,32.28141667,34.69583333,42.81,29.19133944,3.764327532,18.482125
"2018/7/29",2018,7,210,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.402022575,NA,NA,381.26125,31.88354167,34.42541667,49.10125,26.96797507,2.598935774,17.49320833
"2018/7/30",2018,7,211,"CLBJ","Grasslands","Drylands","nodew",0,NA,-1.530158895,NA,NA,323.44375,25.63395833,28.01,69.385,12.75661251,3.151179923,17.51922917
"2018/7/31",2018,7,212,"CLBJ","Grasslands","Drylands","nodew",0,NA,1.279051157,NA,NA,460.0691667,26.82495833,30.52416667,48.2375,19.64517805,4.536331123,18.474625
"2018/8/1",2018,8,213,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.840120492,NA,NA,452.645,28.80345833,31.98916667,38.03791667,26.74640703,2.008428995,16.61960417
"2018/8/3",2018,8,215,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.559550359,NA,NA,439.9933333,31.8925,35.16958333,34.45166667,32.97072021,3.163098451,14.58668056
"2018/8/4",2018,8,216,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.092898535,NA,NA,399.7816667,31.13120833,34.2975,36.855,30.89073853,3.413256834,15.7745
"2018/8/5",2018,8,217,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.681602061,NA,NA,443.2995833,32.15020833,35.54291667,44.3175,29.06184618,4.29172958,19.130125
"2018/8/6",2018,8,218,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.583208104,NA,NA,428.8625,32.00766667,35.40083333,45.13583333,27.90558004,3.159174173,16.7404375
"2018/8/7",2018,8,219,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.453322145,NA,NA,424.64125,32.91329167,36.33375,48.06041667,28.30615863,3.368991479,14.28555556
"2018/8/8",2018,8,220,"CLBJ","Grasslands","Drylands","nodew",0,NA,-2.506937859,NA,NA,176.49375,26.879875,27.94291667,71.50291667,11.60084119,2.793721814,16.42729167
"2018/8/9",2018,8,221,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.908543067,NA,NA,274.9220833,28.85795833,29.62208333,67.21875,14.07614781,1.94095711,14.55306597
"2018/8/10",2018,8,222,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.253979961,NA,NA,326.6066667,28.12833333,30.43416667,61.17291667,15.82443054,3.374724922,11.45642014
"2018/8/18",2018,8,230,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.136268283,NA,NA,386.9683333,30.57945833,31.08625,59.1925,19.95545444,2.266398418,15.99590972
"2018/8/19",2018,8,231,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.184496356,NA,NA,340.7533333,29.40175,29.9525,65.2525,15.47517453,2.195090587,17.1095
"2018/8/20",2018,8,232,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.771822589,NA,NA,430.14375,27.447875,28.96958333,52.09333333,18.58632004,4.103340192,17.4544375
"2018/8/27",2018,8,239,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.644022255,NA,NA,426.99,31.406125,33.21083333,52.47958333,23.25462695,4.998225982,15.03289583
"2018/8/31",2018,8,243,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.397401644,NA,NA,407.2641667,31.74441667,33.59125,47.96666667,26.04652195,3.602448453,14.98442708
"2018/9/1",2018,9,244,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.129935928,NA,NA,394.09125,31.15204167,33.14041667,51.35916667,23.47537974,2.99219159,14.27148611
"2018/9/2",2018,9,245,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.169057696,NA,NA,331.3929167,30.25154167,32.225,58.7625,18.74839753,2.924545062,15.51556944
"2018/9/3",2018,9,246,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.670128341,NA,NA,218.7016667,24.47508333,26.17291667,86.02958333,4.375890917,2.348064083,14.34670486
"2018/9/5",2018,9,248,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.723626305,NA,NA,229.6720833,26.11270833,26.79041667,82.1175,6.917150472,1.561486875,15.44601042
"2018/9/10",2018,9,253,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.931959856,NA,NA,169.5563636,21.06181818,22.79772727,83.69318182,4.29951602,2.037630483,12.52581597
"2018/9/12",2018,9,255,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.771982781,NA,NA,205.6041667,24.08904167,25.2075,86.36590909,4.541540947,2.206767612,15.75404861
"2018/9/15",2018,9,258,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.303409209,NA,NA,283.3966667,26.72175,27.80458333,76.66291667,8.980872451,2.265230058,16.71772222
"2018/9/21",2018,9,264,"CLBJ","Grasslands","Drylands","nodew",0,-1.217721759,-0.663582224,56.28414604,12.16357722,88.95875,24.30108333,25.075,90.1347619,3.299710407,3.698468046,15.57189931
"2018/9/22",2018,9,265,"CLBJ","Grasslands","Drylands","nodew",0,-1.82365975,-0.42338811,NA,NA,78.17375,18.665875,20.18458333,96.3075,0.796576814,NA,18.33783333
"2018/10/7",2018,10,280,"CLBJ","Grasslands","Drylands","nodew",0,0.753042339,0.825059711,140.3185303,12.32802343,235.9883333,25.37266667,25.47583333,78.36708333,8.005003692,3.62491877,15.81113889
"2018/10/15",2018,10,288,"CLBJ","Grasslands","Drylands","nodew",0,-1.297013428,-0.977574193,NA,-7.764273155,67.07,4.542416667,7.97375,84.33,1.402643655,5.160180004,15.01440625
"2018/10/25",2018,10,298,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.140600847,NA,52.26541492,140.3358333,12.43379167,14.65625,83.23416667,2.641973648,3.013556627,15.69992708
"2019/4/9",2019,4,99,"CLBJ","Grasslands","Drylands","nodew",0,0.001152688,-0.466612721,150.0481196,171.6207424,432.74125,25.870125,26.93625,36.97583333,24.48178829,3.646715295,16.50297222
"2019/4/10",2019,4,100,"CLBJ","Grasslands","Drylands","nodew",0,0.422894045,0.062979584,153.48763,123.7142861,390.5579167,27.731125,28.50916667,40.00666667,23.88957531,6.48433854,22.41091304
"2019/4/12",2019,4,102,"CLBJ","Grasslands","Drylands","nodew",0,0.232208366,0.203122252,NA,NA,402.43,13.736125,17.12916667,41.40583333,9.847703194,3.186127197,23.18933333
"2019/4/13",2019,4,103,"CLBJ","Grasslands","Drylands","nodew",0,-1.183502268,-1.082682391,NA,NA,68.05625,9.254708333,10.96333333,92.41916667,0.888630283,6.333559909,25.87620833
"2019/4/14",2019,4,104,"CLBJ","Grasslands","Drylands","nodew",0,0.166003239,-0.228881683,199.546367,246.0137055,445.9154167,13.97891667,16.405,45.26625,9.730114136,3.671402331,22.73598611
"2019/4/18",2019,4,108,"CLBJ","Grasslands","Drylands","nodew",0,1.072096031,0.955848412,244.3073072,88.60132611,358.75,17.95979167,19.1825,56.01541667,9.806235033,7.004391206,20.17685417
"2019/4/19",2019,4,109,"CLBJ","Grasslands","Drylands","nodew",0,1.508065981,1.800355252,180.78347,240.9460333,461.81875,15.02995833,17.62416667,45.10833333,9.797034805,6.083636689,24.12723611
"2019/4/26",2019,4,116,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.781227058,NA,NA,473.54875,20.47854167,21.94,45.095,14.66838059,2.51742687,27.74960417
"2019/4/27",2019,4,117,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.333334707,NA,NA,361.2966667,23.99145833,24.35958333,56.21375,14.70712783,3.225537019,28.123625
"2019/4/28",2019,4,118,"CLBJ","Grasslands","Drylands","nodew",0,NA,1.290384136,NA,NA,460.3358333,24.72258333,25.40708333,66.145,11.36448542,4.165119741,28.38650694
"2019/5/2",2019,5,122,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.651744192,NA,NA,249.7275,20.42445833,20.84083333,78.29791667,5.797838664,2.742902754,17.87429167
"2019/5/4",2019,5,124,"CLBJ","Grasslands","Drylands","nodew",0,NA,1.572304851,NA,NA,443.9766667,19.733,21.54375,72.80708333,6.47543364,3.331945781,23.90305556
"2019/5/8",2019,5,128,"CLBJ","Grasslands","Drylands","nodew",0,NA,-2.11338788,NA,NA,109.2291667,17.430875,18.22458333,90.66375,2.029765363,3.049953641,19.0085
"2019/5/9",2019,5,129,"CLBJ","Grasslands","Drylands","nodew",0,NA,-1.095851285,NA,NA,165.5936364,15.74304545,17.07571429,80.235,3.483266895,4.47145687,24.96630435
"2019/5/10",2019,5,130,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.842304968,NA,NA,201.1008333,12.31216667,14.46166667,68.68416667,4.624934498,3.706741114,28.76977083
"2019/5/13",2019,5,133,"CLBJ","Grasslands","Drylands","dew",1,NA,0.392155376,NA,NA,513.0558333,23.823375,24.16,51.23833333,15.65850146,3.189943742,29.69775694
"2019/5/14",2019,5,134,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.355336847,NA,NA,486.3179167,24.831125,25.11708333,55.09791667,15.13717863,2.713221219,27.91547917
"2019/5/19",2019,5,139,"CLBJ","Grasslands","Drylands","dew",5.5,NA,0.999023806,NA,NA,522.81875,22.69133333,23.59291667,53.895,13.70794693,2.599874871,30.05675
"2019/5/21",2019,5,141,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.691124865,NA,NA,402.0416667,22.159875,22.54958333,56.24083333,13.78404032,5.051082512,26.57620833
"2019/5/22",2019,5,142,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.644044649,NA,NA,390.6020833,27.47408333,27.25708333,70.07,11.78969494,5.830832835,27.26110417
"2019/5/23",2019,5,143,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.349056733,NA,35.03335639,411.3831818,28.22995455,27.96291667,65.21454545,13.95611709,6.196948264,29.46613043
"2019/5/24",2019,5,144,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.403238009,NA,38.31574744,380.47875,27.97579167,28.0475,66.69333333,13.03692282,5.698121673,27.43196528
"2019/5/25",2019,5,145,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.725595,NA,NA,408.55375,27.51533333,27.825,66.69458333,12.98671294,5.2017928,29.09155556
"2019/5/26",2019,5,146,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.01589054,NA,NA,325.8383333,26.67720833,26.88208333,66.20208333,12.46454416,4.434576882,28.4696875
"2019/5/27",2019,5,147,"CLBJ","Grasslands","Drylands","nodew",0,NA,1.031909145,NA,70.10878356,472.1883333,26.98266667,27.525,63.55916667,13.44719811,5.626803476,28.59766667
"2019/5/28",2019,5,148,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.564614542,NA,33.05643343,340.53,26.55641667,26.6425,69.13458333,11.03782337,5.746518265,28.78269444
"2019/5/29",2019,5,149,"CLBJ","Grasslands","Drylands","nodew",0,NA,-1.135413855,NA,10.95974109,64.88333333,22.98233333,21.84826087,86.9375,3.9359326,2.92959226,26.77019444
"2019/5/31",2019,5,151,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.358810108,NA,59.92109715,404.4858333,25.367125,25.28416667,59.08458333,14.83315873,1.509439193,29.12720139
"2019/6/1",2019,6,152,"CLBJ","Grasslands","Drylands","dew",5,NA,-1.183790054,NA,NA,428.5308333,27.72191667,27.21583333,66.8625,13.59726548,1.824310314,30.97297917
"2019/6/2",2019,6,153,"CLBJ","Grasslands","Drylands","nodew",0,NA,-1.290958005,NA,14.87812043,279.73625,24.20983333,24.03583333,73.55625,8.30079176,2.010729343,24.01977083
"2019/6/3",2019,6,154,"CLBJ","Grasslands","Drylands","dew",2,NA,-0.852048205,NA,25.48336455,410.7895833,28.47345833,27.87541667,66.72875,14.12174355,2.608784637,24.94132639
"2019/6/4",2019,6,155,"CLBJ","Grasslands","Drylands","nodew",0,NA,-2.151233445,NA,43.72634166,261.1773913,25.46695652,25.77,78.43434783,7.715754603,2.246909591,29.65557971
"2019/6/5",2019,6,156,"CLBJ","Grasslands","Drylands","dew",1,NA,0.662844579,NA,77.1120311,401.8672727,27.03568182,27.25826087,72.07363636,10.27137058,3.030102179,26.16279167
"2019/6/6",2019,6,157,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.315126743,NA,82.26720539,452.1766667,25.88958333,25.73291667,65.69458333,12.44965361,2.283691635,30.67076389
"2019/6/7",2019,6,158,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.017772814,NA,57.30920161,397.2670833,24.84866667,25.54791667,70.13666667,10.47252145,3.381657691,28.80043056
"2019/6/8",2019,6,159,"CLBJ","Grasslands","Drylands","dew",0.5,NA,0.312119841,NA,110.1178121,535.3895833,28.25233333,28.1525,59.91416667,16.60316318,1.505599793,30.24538194
"2019/6/9",2019,6,160,"CLBJ","Grasslands","Drylands","dew",0.5,NA,0.740924879,NA,82.48179085,442.7295833,26.35395833,26.59958333,68.57583333,11.38304069,3.529302554,30.37491667
"2019/6/13",2019,6,164,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.910601673,NA,91.61137101,509.52375,25.88129167,25.65208333,43.60291667,19.75155008,1.445667441,26.58995833
"2019/6/15",2019,6,166,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.896511657,NA,60.17650188,115.48,29.51320833,29.47541667,63.2375,16.03751887,5.573049759,27.64213194
"2019/6/17",2019,6,168,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.032795769,NA,80.05108513,NA,26.08429167,25.73166667,64.87541667,13.3631637,1.68020453,28.66713194
"2019/6/19",2019,6,170,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.929343286,NA,45.29702707,NA,29.059125,28.14583333,66.55916667,14.48428146,2.833545075,27.59058333
"2019/6/20",2019,6,171,"CLBJ","Grasslands","Drylands","nodew",0,NA,1.02553187,NA,NA,574.6291667,30.31109091,30.18,69.22909091,14.17365873,4.455731618,28.04053623
"2019/6/21",2019,6,172,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.164703162,NA,63.16298736,501.5075,30.85291667,30.69916667,63.53833333,17.23394084,5.862241243,29.70136111
"2019/6/28",2019,6,179,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.515373524,NA,69.2326966,534.42875,29.9875,29.68125,57.52791667,19.22908763,2.766559349,28.68578472
"2019/6/30",2019,6,181,"CLBJ","Grasslands","Drylands","nodew",0,NA,1.754549636,NA,95.96120904,476.7025,27.720625,27.95291667,65.22166667,13.46686222,2.100285851,28.27163194
"2019/7/2",2019,7,183,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.609643372,NA,76.2188243,521.51875,29.55370833,29.71833333,61.87541667,16.765307,3.386089437,28.34815972
"2019/7/8",2019,7,189,"CLBJ","Grasslands","Drylands","nodew",0,NA,-2.813064092,NA,19.30794191,200.6056522,25.66143478,25.23,80.10478261,6.820871996,2.364237681,27.8669058
"2019/7/29",2019,7,210,"CLBJ","Grasslands","Drylands","nodew",0,NA,-2.876970614,NA,-2.201771044,234.62375,28.69220833,27.76916667,70.19375,12.86759612,2.6908995,24.82213542
"2019/8/2",2019,8,214,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.483453572,NA,40.46511935,381.07875,31.59670833,31.27458333,54.58458333,22.31974326,2.120397757,25.07098264
"2019/8/3",2019,8,215,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.809644306,NA,37.08258843,262.5475,27.16954167,27.25333333,78.96333333,8.235199734,3.381728741,25.87659028
"2019/8/4",2019,8,216,"CLBJ","Grasslands","Drylands","nodew",0,NA,-1.080640211,NA,31.80583014,228.2725,27.93170833,27.77375,74.74708333,10.21009266,1.806265657,24.85482639
"2019/8/5",2019,8,217,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.079290161,NA,99.7028738,484.3591667,31.28854167,31.61,59.27583333,19.88808867,1.410849304,25.75769097
"2019/8/6",2019,8,218,"CLBJ","Grasslands","Drylands","dew",1,NA,-0.113647748,NA,65.19658299,509.3858333,33.36866667,33.40625,53.82083333,25.50893771,1.847022863,25.01662847
"2019/8/7",2019,8,219,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.412622567,NA,50.9965316,441.8941667,33.58291667,33.40958333,51.53833333,27.25058805,2.777095267,25.30490625
"2019/8/12",2019,8,224,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.206459534,NA,NA,494.795,34.01945833,34.62166667,48.16625,29.89269527,NA,25.26580903
"2019/8/13",2019,8,225,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.424408142,NA,NA,392.257,32.3726,32.68041667,56.446,22.4550537,NA,25.48981597
"2019/8/15",2019,8,227,"CLBJ","Grasslands","Drylands","dew",1.5,NA,-0.034090183,NA,NA,455.1595833,32.0645,32.56625,52.97541667,24.04126972,NA,24.66819444
"2019/8/16",2019,8,228,"CLBJ","Grasslands","Drylands","nodew",0,NA,-0.099920205,NA,NA,477.0729167,33.4645,33.97875,50.37916667,27.86767308,NA,24.29758681
"2019/8/18",2019,8,230,"CLBJ","Grasslands","Drylands","nodew",0,NA,0.045252119,NA,NA,475.6395833,32.96841667,34.26291667,52.32833333,25.55251834,NA,25.24070833
"2019/8/25",2019,8,237,"CLBJ","Grasslands","Drylands","dew",2.5,-0.275191067,0.039123833,243.4984687,72.22689405,420.1016667,31.27916667,31.275,58.35208333,21.20367828,2.694607448,27.05226736
"2019/8/26",2019,8,238,"CLBJ","Grasslands","Drylands","nodew",0,0.308172855,0.182501412,NA,NA,464.65,34.38720833,34.58458333,52.08791667,28.2720487,5.092976962,26.87052083
"2019/8/29",2019,8,241,"CLBJ","Grasslands","Drylands","dew",4,1.075325775,3.239294536,NA,71.30543414,445.7122727,31.66327273,30.73625,59.36454545,20.66967653,2.998427369,27.17518116
"2019/9/1",2019,9,244,"CLBJ","Grasslands","Drylands","dew",5,1.987927277,2.104125008,235.3883403,94.41915802,444.55,29.43783333,29.14416667,62.10208333,16.96468535,1.57424103,26.7628125
"2019/9/2",2019,9,245,"CLBJ","Grasslands","Drylands","dew",4,1.996639542,1.028800832,276.4357197,75.59359104,439.8658333,30.8365,30.00791667,53.09666667,22.57693984,1.609822614,26.57440278
"2019/9/3",2019,9,246,"CLBJ","Grasslands","Drylands","dew",2,1.463837293,0.455155463,283.960576,74.62958068,441.51875,30.89033333,30.095,54.01791667,22.14943879,1.686197069,26.16307639
"2019/9/4",2019,9,247,"CLBJ","Grasslands","Drylands","nodew",0,0.588094497,-0.147670827,211.4148447,73.71082613,414.2779167,31.14566667,30.14,50.38708333,24.06825147,1.460436489,25.84896528
"2019/9/5",2019,9,248,"CLBJ","Grasslands","Drylands","dew",1.5,1.371677952,-0.182267966,265.5979253,55.91406431,436.9620833,31.27633333,30.23708333,48.84541667,25.74203206,1.751229522,27.10726389
"2019/9/8",2019,9,251,"CLBJ","Grasslands","Drylands","nodew",0,0.408049948,-0.517891294,226.4178671,73.35575786,427.5166667,30.887375,30.79958333,47.62541667,25.55038323,3.406496962,26.67272222
"2019/9/10",2019,9,253,"CLBJ","Grasslands","Drylands","nodew",0,0.539082314,0.268374714,181.0401933,107.4322482,436.92125,30.15375,30.95541667,57.54666667,19.87477818,4.392453567,26.55367361
"2019/9/14",2019,9,257,"CLBJ","Grasslands","Drylands","nodew",0,-1.011738145,1.989297179,186.8896832,117.3210953,410.4225,31.17108333,31.33166667,47.9625,26.15736686,1.891887043,26.14217361
"2019/9/16",2019,9,259,"CLBJ","Grasslands","Drylands","nodew",0,-0.919771499,-1.298416307,NA,NA,384.1525,30.97870833,31.27583333,50.40083333,23.9996709,2.030991934,26.12401042
"2019/9/17",2019,9,260,"CLBJ","Grasslands","Drylands","nodew",0,-1.741884228,-1.334492273,150.2001444,138.4641349,406.19125,30.42391667,31.02166667,51.60875,22.64452832,2.295416668,25.78139236
"2019/9/18",2019,9,261,"CLBJ","Grasslands","Drylands","nodew",0,-1.707756477,-1.033634249,136.4381256,157.5789459,408.48125,29.27779167,30.53958333,61.21708333,17.15269999,2.155776752,25.48009722
"2019/9/19",2019,9,262,"CLBJ","Grasslands","Drylands","dew",3,-1.09350486,-0.980240256,66.60009782,42.83194971,174.8545833,25.36425,26.725,78.81583333,7.162490394,2.53955628,25.46560417
"2019/9/29",2019,9,272,"CLBJ","Grasslands","Drylands","nodew",0,-0.320892632,0.09596163,135.5072199,49.02328657,NA,29.7105,29.84041667,63.9125,16.32940647,4.81235641,24.74788889
"2019/9/30",2019,9,273,"CLBJ","Grasslands","Drylands","nodew",0,-0.028419521,0.514546447,114.6679399,42.81303279,NA,29.10116667,29.18416667,66.92375,14.02292721,4.180989731,26.27398611
"2019/10/5",2019,10,278,"CLBJ","Grasslands","Drylands","nodew",0,1.30878465,0.896456638,188.7566775,85.24743083,NA,28.95275,29.20875,58.83125,19.09851162,2.800394095,26.20934375
"2019/10/7",2019,10,280,"CLBJ","Grasslands","Drylands","nodew",0,0.857377174,0.667551632,134.9706404,175.4433864,NA,19.97933333,21.77541667,45.44916667,13.87373885,4.375102619,25.24820139
"2019/10/12",2019,10,285,"CLBJ","Grasslands","Drylands","nodew",0,-0.038917347,0.306119559,91.05236959,178.5101525,330.2458333,12.87725,14.14458333,37.15458333,11.52308433,1.746474432,21.53479514
"2019/10/16",2019,10,289,"CLBJ","Grasslands","Drylands","nodew",0,-0.004913236,0.077559217,81.36446798,112.5606424,231.0433333,15.66175,17.18375,38.4675,11.56160283,3.11623305,22.81325
"2019/10/17",2019,10,290,"CLBJ","Grasslands","Drylands","nodew",0,0.233340938,0.053702594,114.8933123,157.373005,312.8370833,17.92879167,18.94458333,43.96416667,13.36845921,2.288711265,21.92190972
"2019/10/21",2019,10,294,"CLBJ","Grasslands","Drylands","nodew",0,-0.386279494,-0.615361533,130.906159,124.3485983,290.1779167,17.20508333,17.23083333,32.8475,14.32051749,2.876198277,22.09010417
"2019/10/22",2019,10,295,"CLBJ","Grasslands","Drylands","nodew",0,-0.261274752,-0.635294457,91.69528369,120.8452637,283.8625,17.67758333,17.6425,29.14333333,16.39731484,1.752468661,21.06244444
"2019/10/23",2019,10,296,"CLBJ","Grasslands","Drylands","nodew",0,-0.102520583,-0.617964339,81.08280391,111.5220552,287.6286364,22.13922727,21.99333333,45.35909091,15.67691777,5.622046588,21.20502083
"2019/10/24",2019,10,297,"CLBJ","Grasslands","Drylands","nodew",0,-1.777585188,-1.57054803,NA,-4.3109528,21.74958333,13.96254167,15.11875,94.30166667,0.94093703,1.504710918,21.79249306
"2019/10/31",2019,10,304,"CLBJ","Grasslands","Drylands","nodew",0,-1.250105243,-1.070563895,57.31717055,135.9036569,274.4208333,4.371666667,6.51,43.18375,5.591632102,2.966871431,22.64470139
"2020/4/1",2020,4,92,"CLBJ","Grasslands","Drylands","nodew",0,-0.506764703,-0.492739636,67.0304467,152.4950239,319.15625,17.39929167,19.58791667,60.00666667,8.525895251,4.822431873,28.50043056
"2020/4/2",2020,4,93,"CLBJ","Grasslands","Drylands","nodew",0,-1.57900446,-1.510349481,19.76761289,32.78769517,80.14875,17.696625,18.5525,82.09666667,3.657302159,5.191847087,28.2343125
